Date,Open,High,Low,Close,Volume
2025-05-13,209.98788789546765,212.95164926547025,208.5608995756232,212.48263549804688,51909300
2025-05-14,211.9836919036665,213.4905292428568,210.1375877621875,211.8839111328125,49325800
2025-05-15,210.506803034962,212.51258988469863,209.0997617101353,211.00575256347656,45029500
2025-05-16,211.9138418912236,212.12340739052024,209.3292870180407,210.816146850586,54737900
2025-05-19,207.47318710280223,209.0398806327114,203.83084657536088,208.3413543701172,46140500
2025-05-20,207.23369558110693,208.03201787298204,204.5992426766309,206.42539978027344,42496600
2025-05-21,204.7389515122616,206.6050179110669,200.2883301620853,201.66542053222656,59211800
2025-05-22,200.28832240028711,202.32402973584547,199.28043462788847,200.9369506835937,46742400
2025-05-23,193.2630967266574,197.28462846236872,193.053546464468,194.8597412109375,78432900
2025-05-27,197.8833769105113,200.31825293342968,197.01519441683536,199.78936767578125,56288500
2025-05-28,200.16857290124128,202.3040763244224,199.4800200994256,199.9989318847656,45339700
2025-05-29,203.15228556391767,203.38179807643976,198.09293019267844,199.5299072265625,51396800
2025-05-30,198.95112277889336,201.53569281345096,196.3665679710664,200.4280242919922,70819900
2025-06-02,199.85921507319503,201.70533435611304,199.69954757512767,201.27622985839844,35423300
2025-06-03,200.92697696252267,203.34189080211323,200.53779694760377,202.8429412841797,46381600
2025-06-04,202.4836823743862,205.80668775064265,201.6753866500836,202.3938751220703,43604000
2025-06-05,203.07244608657663,204.3198198340372,199.72947835269025,200.2084808349609,55126100
2025-06-06,202.5734966384944,205.26782088834017,201.62549563553227,203.49156188964844,46607700
2025-06-09,203.96057412654167,205.5671921108461,199.59976040917107,201.02674865722656,72862600
2025-06-10,200.17855851367187,203.9206800071224,200.1486227598628,202.24420166015625,54672600
2025-06-11,203.0724503091444,204.0703493278625,197.9931479582844,198.36236572265625,60989900
2025-06-12,198.66173587371063,199.26046614106752,196.94534836583952,198.781478881836,43904600
2025-06-13,199.3103695725812,199.9490243445518,195.2888376882346,196.03726196289065,51447300
2025-06-16,196.8854859861783,198.27256505925683,196.1470352061455,198.0031280517578,43020700
2025-06-17,196.78567812068,197.97318035709665,194.79986887227625,195.2289581298828,38856200
2025-06-18,195.5283374204853,197.15491770400297,194.6601701411749,196.1669921875,45394700
2025-06-20,197.82351706190548,201.27623931614943,196.44641147314488,200.5777130126953,96813500
2025-06-23,201.2063766376904,201.87496712850407,198.54198818263384,201.0766448974609,55814300
2025-06-24,202.16436301176623,203.0125832870988,199.77938491343545,199.87918090820312,54064000
2025-06-25,201.02675088646447,203.2420878888105,200.19849288768373,201.1365203857422,39525700
2025-06-26,201.00680230384165,202.2142668779585,199.0409551450961,200.5777130126953,50799100
2025-06-27,201.46584280819525,202.79305039965564,199.57981417332653,200.6575469970703,73188600
2025-06-30,201.58557286233471,206.95427439094752,198.84135059390303,204.7389373779297,91912800
2025-07-01,206.23578409144605,209.74839282792448,205.70689884063933,207.3833770751953,78788900
2025-07-02,208.47108532398715,212.8917706186518,207.7026988246806,211.99366760253903,67941800
2025-07-03,211.7042658878765,214.1990133776075,211.3649838836884,213.1013336181641,34955800
2025-07-07,212.23315593085263,215.77570049162512,208.36131809352125,209.50889587402344,50229000
2025-07-08,209.658593847986,210.985786168202,208.01205130024096,209.5687713623047,42848900
2025-07-09,209.0897778625777,210.8859991217609,206.7846335910969,210.69639587402344,48749400
2025-07-10,210.06772774811225,213.03148920420767,209.58874045798785,211.9637451171875,44443600
2025-07-11,210.12759762046792,211.68431760849728,209.41908263784933,210.7163543701172,39765800
2025-07-14,209.4889316669829,210.46688365912564,207.10395364435493,208.1816864013672,38840100
2025-07-15,208.7804390594974,211.44482767792792,208.48106630115817,208.6706695556641,42296300
2025-07-16,209.85816533566305,211.9537441254909,208.20164932080104,209.7184600830078,47490500
2025-07-17,210.1275981014208,211.3550095983717,209.1496461257956,209.5787506103516,48068100
2025-07-18,210.42696659875529,211.34503189230253,209.25942654413325,210.7363128662109,48974600
2025-07-21,211.6543933122032,215.3266544851033,211.18537954340883,212.03358459472656,51377400
2025-07-22,212.6921919281017,214.49838667908327,211.78410018506472,213.9495391845703,46404100
2025-07-23,214.54829351655,214.69797228179937,211.9637386583707,213.7000732421875,46989300
2025-07-24,213.45060308663847,215.23685093304425,213.08138530657155,213.31089782714844,46022600
2025-07-25,214.24891808809048,214.7877920897316,212.95164630742312,213.4306488037109,40268800
2025-07-28,213.5803337758995,214.39861831079745,212.6123704732672,213.6002960205078,37858000
2025-07-29,213.73000061776605,214.3586818606333,210.3770745937549,210.8261260986328,51411700
2025-07-30,211.454797150492,211.9437731540036,207.28358653790625,208.6107940673828,45512500
2025-07-31,208.0519764228089,209.39913099136336,206.72476887181696,207.1339111328125,80698400
2025-08-01,210.4269561886582,213.131269164684,201.07664747870345,201.95480346679688,104434500
2025-08-04,204.0803265791815,207.44325668811337,201.2562704772093,202.9227752685547,75109300
2025-08-05,202.97265486934364,204.908581407206,201.73526982787087,202.49366760253903,44155100
2025-08-06,205.1979708684584,214.9274858636443,205.15804638253505,212.8019561767578,108483100
2025-08-07,218.42014073215765,220.38600300495352,216.12496995802368,219.5677185058593,90224800
2025-08-08,220.3660301058977,230.5146607452676,218.78934791515115,228.86813354492188,113854000
2025-08-11,227.6992650180531,229.3376761213044,224.54232171734583,226.95997619628903,61806100
