Date,Close,High,Low,Open,Volume
2025-04-22,151.28684997558594,152.0059806006662,148.360384885124,148.70996777577147,26971800.0
2025-04-23,155.16217041015625,157.3395272287139,153.62402390940207,155.42185055428513,31128800.0
2025-04-24,159.08740234375,159.39702506290834,155.60161685700967,155.96118216578617,45894000.0
2025-04-25,161.76417541503906,165.89916899199292,160.84527440652565,164.8704156189098,56034000.0
2025-04-28,160.41580200195312,162.9527241022343,158.40823784275827,162.2335934576757,29745800.0
2025-04-29,159.9663543701172,160.54565492156792,157.32954700095436,160.12616457196697,26809000.0
2025-04-30,158.6079864501953,159.07741935833295,155.2120884925965,157.78897065630795,34981100.0
2025-05-01,161.10496520996094,161.7541731584952,158.7178557168657,160.255986901565,30203200.0
2025-05-02,163.8316650390625,164.77053089446972,161.6742731041275,163.21241957712974,25715000.0
2025-05-05,164.01145935058594,165.19002528971967,162.52325543253818,162.80291566353057,21341800.0
2025-05-06,163.03262329101562,164.60073221310822,160.99509669884785,161.97390744721895,21277200.0
2025-05-07,151.19696044921875,164.8004866523399,147.6612323828153,163.88160091924024,127490100.0
2025-05-08,154.0934600830078,155.74145898524296,152.715123752916,154.81259075606965,57498700.0
2025-05-09,152.5653076171875,154.86252969975314,152.01596958260927,153.98358884442797,32435300.0
2025-05-12,158.26840209960938,158.90762762310243,156.06106765297667,157.2995737723926,44138800.0
2025-05-13,159.33709716796875,160.37584814800852,155.97117700529293,158.59798647987657,42382100.0
2025-05-14,165.1700439453125,166.7980779664445,159.4170139283214,159.7665968345665,48755900.0
2025-05-15,163.76174926757812,166.00902860866202,162.1736602838883,165.63946564247587,33146700.0
2025-05-16,165.9890594482422,169.14524229932235,165.4197413290067,167.52719070383273,42846900.0
2025-05-19,166.338623046875,166.43850822896752,164.02143617765117,164.311078821177,30426100.0
2025-05-20,163.78172302246094,168.2962620339302,162.7030270512069,166.22875761227516,46607700.0
2025-05-21,168.35618591308594,172.93064990762463,163.36223158372133,163.49207927319333,73416000.0
2025-05-22,170.66339111328125,176.55626639163424,170.50359615670786,171.6422171391164,74864400.0
2025-05-23,168.26629638671875,169.7545002456487,167.68699586257836,168.85557933287677,35211400.0
2025-05-27,172.69093322753906,172.9606110264557,169.79444583588602,169.9542560308247,37995700.0
2025-05-28,172.15159606933594,175.0580811773991,171.70214322301487,172.95063181853965,34784000.0
2025-05-29,171.65219116210938,174.20909322624098,170.42368271917738,173.78960291012612,29317300.0
2025-05-30,171.5323486328125,172.0017815585655,167.23754486546525,171.14282080509608,52639900.0
2025-06-02,168.82562255859375,169.66460324672883,167.18760611208933,167.637058963566,38612300.0
2025-06-03,165.97906494140625,168.276287066322,165.08015922486254,167.28749382619188,45084900.0
2025-06-04,167.8468017578125,168.01659436979696,166.15884281939125,166.53838821108508,26900800.0
2025-06-05,168.00662231445312,170.72331951416996,167.3873615992156,170.1340365467451,36379100.0
2025-06-06,173.46998596191406,174.2890017669552,170.6234412090639,170.6234412090639,35731800.0
2025-06-09,176.08999633789062,176.47000122070312,174.3699951171875,174.5399932861328,28935900.0
2025-06-10,178.60000610351562,181.1100006103516,174.91000366210938,176.1999969482422,61766100.0
2025-06-11,177.35000610351562,180.3699951171875,176.75,179.77000427246094,31646800.0
2025-06-12,175.6999969482422,176.72000122070312,174.75,176.17999267578125,20941900.0
2025-06-13,174.6699981689453,177.1300048828125,172.38999938964844,172.44000244140625,27663100.0
2025-06-16,176.77000427246094,176.94000244140625,174.64999389648438,174.72999572753906,27389200.0
2025-06-17,175.9499969482422,177.36000061035156,174.5800018310547,175.6999969482422,24973000.0
2025-06-18,173.32000732421875,176.55999755859375,173.1999969482422,176.00999450683594,28707500.0
2025-06-20,166.63999938964844,174.33999633789062,165.4600067138672,173.9499969482422,75659900.0
2025-06-23,165.19000244140625,167.33999633789062,162.0,166.27000427246094,57671000.0
2025-06-24,166.77000427246094,168.22000122070312,166.1300048828125,166.9199981689453,40524300.0
2025-06-25,170.67999267578125,172.36000061035156,167.5500030517578,167.6300048828125,35479000.0
2025-06-26,173.5399932861328,173.69000244140625,169.94000244140625,172.42999267578125,31796700.0
2025-06-27,178.52999877929688,178.67999267578125,171.72999572753906,173.5399932861328,108140200.0
2025-06-30,176.22999572753906,181.22999572753903,174.5800018310547,180.77999877929688,63378900.0
2025-07-01,175.83999633789062,176.08999633789062,173.52999877929688,175.74000549316406,35904500.0
2025-07-02,178.63999938964844,178.86000061035156,175.07000732421875,175.5399932861328,29128900.0
2025-07-03,179.52999877929688,179.6699981689453,177.0500030517578,178.5,21689700.0
2025-07-07,176.7899932861328,179.3000030517578,175.67999267578125,179.05999755859375,34175600.0
2025-07-08,174.36000061035156,177.9499969482422,172.80999755859375,177.85000610351562,40442500.0
2025-07-09,176.6199951171875,179.44000244140625,172.77000427246094,175.25,43025600.0
2025-07-10,177.6199951171875,178.42999267578125,174.3800048828125,175.6300048828125,29252400.0
2025-07-11,180.19000244140625,181.42999267578125,176.47999572753906,176.7899932861328,34282900.0
2025-07-14,181.55999755859372,183.6699981689453,179.67999267578125,181.00999450683597,32536600.0
2025-07-15,182.0,184.22000122070312,181.6000061035156,182.80999755859372,33448300.0
2025-07-16,182.97000122070312,184.3300018310547,182.02999877929688,183.2400054931641,33104200.0
2025-07-17,183.5800018310547,184.05999755859372,180.47999572753903,182.13999938964844,31992600.0
2025-07-18,185.05999755859372,186.4199981689453,183.7100067138672,185.3999938964844,34014500.0
2025-07-21,190.1000061035156,190.2899932861328,186.1499938964844,186.25,45803100.0
2025-07-22,191.33999633789065,191.6499938964844,187.4600067138672,191.5,44660200.0
2025-07-23,190.22999572753903,192.52999877929688,189.17999267578125,191.5,58681900.0
2025-07-24,192.1699981689453,197.9499969482422,191.0,197.02999877929688,74881700.0
2025-07-25,193.17999267578125,194.3300018310547,191.25999450683597,191.97999572753903,39785900.0
2025-07-28,192.5800018310547,194.0500030517578,190.83999633789065,193.6499938964844,38139500.0
2025-07-29,195.75,195.9199981689453,192.0800018310547,192.42999267578125,41389200.0
2025-07-30,196.52999877929688,197.6000061035156,194.69000244140625,195.6000061035156,32445400.0
2025-07-31,191.8999938964844,195.9900054931641,191.08999633789065,195.7100067138672,51329200.0
2025-08-01,189.1300048828125,190.8300018310547,187.82000732421875,189.02999877929688,34832200.0
2025-08-04,195.0399932861328,195.2700042724609,190.1199951171875,190.2899932861328,31547400.0
2025-08-05,194.6699981689453,197.8600006103516,193.88999938964844,194.7100067138672,31602300.0
2025-08-06,196.08999633789065,196.6300048828125,193.6699981689453,194.5,21562900.0
2025-08-07,196.5200042724609,197.5399932861328,194.3300018310547,197.05999755859372,26321800.0
2025-08-08,201.4199981689453,202.6100006103516,197.1699981689453,197.22000122070312,39161800.0
2025-08-11,201.0,201.47999572753903,199.07000732421875,200.94000244140625,25832400.0
2025-08-12,203.33999633789065,204.5,200.58999633789065,201.3699951171875,30397900.0
2025-08-13,202.3999938964844,204.5200042724609,202.13999938964844,203.9900054931641,13387790.0
